Date,Open,High,Low,Close,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2021-04-16,131.37772152575985,131.73966578761528,130.37991188899602,131.2407684326172,84922400
2021-04-19,130.60492849890622,132.5222871031633,130.43862934817926,131.90599060058594,94264200
2021-04-20,132.08208188525987,132.58097933809216,128.94192223323031,130.21363830566406,94812300
2021-04-21,129.47994470532655,130.83969873435487,128.44301191111677,130.5951385498047,68847100
2021-04-22,130.1451323202757,131.2309800623084,128.55061017652483,129.06907653808594,84566500
2021-04-23,129.28427466174912,132.17985833056576,129.28427466174912,131.39727783203125,78657500
2021-04-26,131.89622709506892,132.1212183306872,130.6538569277666,131.7886199951172,66905100
2021-04-27,132.07224836961583,132.46355353704712,131.19183786473573,131.4657440185547,66015800
2021-04-28,131.38749710310995,132.0820545207044,130.18426530334483,130.6733856201172,107760100
2021-04-29,133.50050652437227,134.08745690189525,129.567974819212,130.5755615234375,151101000
2021-04-30,128.91251646530054,130.65378315273333,128.21797415242443,128.5994873046875,109839500
2021-05-03,129.16687034568793,131.15271231319818,128.9614481976195,129.65599060058594,75135100
2021-05-04,128.33537372437536,128.6288488600511,123.94306850091087,125.06804656982422,137564700
2021-05-05,126.38868542828287,127.61148620627858,125.18545364222994,125.31262969970703,84000900
2021-05-06,125.10720277127093,126.92673107390986,124.36373774806538,126.91695404052734,78128300
2021-05-07,128.2202307892884,128.62197939641553,126.87775437814886,127.59309387207031,78973300
2021-05-10,126.8091685393895,126.93654567929129,124.26141641162498,124.30061340332031,88071200
2021-05-11,121.01794071068072,123.732266941607,120.30260870284276,123.37950897216797,126142800
2021-05-12,120.91994792228226,122.13502470718254,119.79305875777395,120.30260467529297,112172300
2021-05-13,122.07622038504428,123.6146665716941,121.76265197362714,122.45838165283203,105861300
2021-05-14,123.71266243367454,125.31970156938155,123.32070002778138,124.88854217529297,81918000
2021-05-17,124.27120325716062,124.37899310292869,122.65436304670058,123.73225402832031,74244600
2021-05-18,124.01642168198467,124.43777993260704,122.27219693905593,122.34078979492188,63342900
2021-05-19,120.68477919902028,122.40940198347324,120.39080549827442,122.18402862548828,92612000
2021-05-20,122.71316695271737,125.15312155926449,122.585774870456,124.75135803222656,76857100
2021-05-21,125.25109958373996,125.42748227973826,122.69355422979483,122.90913391113281,79295400
2021-05-24,123.4774881087248,125.36869980376578,123.40889524832689,124.54557800292969,63092900
2021-05-25,125.25109468619691,125.7410532457544,123.78124143570513,124.3495864868164,72009500
2021-05-26,124.40840326146704,124.82976157711471,123.87925508767265,124.30061340332031,56575900
2021-05-27,123.89883613267928,125.07471577819632,122.5661685471944,122.76214599609375,94625600
2021-05-28,123.04631892312548,123.2716997185338,122.04682196885067,122.1056137084961,71311100
2021-06-01,122.56618191328505,122.83075224575715,121.449093885405,121.78225708007812,67637100
2021-06-02,121.78224728515005,122.72295252370081,121.55687396007116,122.54656982421875,59278900
2021-06-03,122.17420151088965,122.340783083703,120.65535017367087,121.05711364746094,76229200
2021-06-04,121.57647951987867,123.62447923898972,121.36089981512367,123.35990142822266,75169300
2021-06-07,123.63427554059597,123.78126238573478,122.32121000309535,123.36970520019531,71057600
2021-06-08,124.05561671962153,125.87824288128334,123.67345546064644,124.19280242919922,74403800
2021-06-09,124.6533680366472,125.1825161645287,123.97723307167732,124.5749740600586,56877900
2021-06-10,124.4671847907461,125.61367614452429,123.40889600611712,123.57547760009766,71186400
2021-06-11,123.98703068475491,124.87874532211927,123.56567241757213,124.7905502319336,53522400
2021-06-14,125.2511144685025,127.91644250380197,124.51618772718142,127.85765075683594,96906500
2021-06-15,127.32846607803319,127.97520497539597,126.78951699689755,127.03449249267578,62746300
2021-06-16,127.74988149952617,128.25943497558805,125.87827912683059,127.5343017578125,91815000
2021-06-17,127.19131572684212,129.88604692888487,127.04432141727578,129.1413116455078,96721700
2021-06-18,128.0830263985157,128.86693621675641,127.62247115663257,127.83805084228516,108953300
2021-06-21,127.68124802454167,129.7488420763639,126.61315831230449,129.64105224609375,79663300
2021-06-22,129.4744673348731,131.38527341107215,128.9747077019385,131.2872772216797,74783600
2021-06-23,131.08153979372707,131.6204890694468,130.55238415861209,131.012939453125,60214200
2021-06-24,131.74786688107946,131.9340507183845,130.25841113476253,130.72877502441406,68711000
2021-06-25,130.77780158706136,131.19915250874814,130.1408559549487,130.43482971191406,70783700
2021-06-28,130.72878179287244,132.53179860685148,130.66999004165285,132.0712432861328,62111300
2021-06-29,132.09083850565023,133.74687585363333,131.64988544279703,133.590087890625,64556100
2021-06-30,133.43329677453198,134.6483810309489,133.13932308886885,134.20742797851562,63261400
2021-07-01,133.85463680142217,134.5699611689942,133.03150764945613,134.51116943359375,52485800
2021-07-02,135.12848398455873,137.18628422883867,134.98150466087517,137.1470947265625,78852600
2021-07-06,137.25490420705506,140.27298973450715,137.25490420705506,139.16571044921875,108181800
2021-07-07,140.65517657085456,141.97805072261244,139.79287267133577,141.66448974609375,104911600
2021-07-08,138.73456470357425,141.16471813821977,137.84285005243268,140.3612060546875,105575500
2021-07-09,139.8810638333893,142.72277473602026,139.78306761517845,142.19363403320312,99890800
2021-07-12,143.27152578832394,143.37931564236285,141.10593506704151,141.59588623046875,76299700
2021-07-13,141.13533874616226,144.496411688261,140.7433837745926,142.71298217773438,100827100
2021-07-14,145.12353460486517,146.56399216212412,144.7119624866864,146.1524200439453,127050800
2021-07-15,146.24061539726927,146.98533571546386,144.13381661407468,145.49588012695312,106820300
2021-07-16,145.47631156501131,146.75017267674576,142.94816167117358,143.44790649414062,93251400
2021-07-19,140.86095791027103,141.17453382837715,138.82275929894942,139.5870819091797,121434600
2021-07-20,140.5767980109594,144.14364197451235,140.08684683491023,143.2127227783203,96350000
2021-07-21,142.6051905545548,143.19313795676365,141.7232844033651,142.47779846191406,74993500
2021-07-22,143.00693860738033,145.22151233826582,142.87954652855333,143.8496551513672,77338200
2021-07-23,144.58459902383794,145.73108301310796,143.9672557403373,145.5742950439453,71447400
2021-07-26,145.2901355674368,146.81878094574583,144.73158401268006,145.99566650390625,72434100
2021-07-27,146.12301268573492,146.2112152481958,142.62476957316773,143.82025146484375,104818600
2021-07-28,141.89964155731053,144.0162339928002,139.67525927689903,142.06622314453125,118931200
2021-07-29,141.78207790616358,143.60469693299768,141.67428804616338,142.71298217773438,56699500
2021-07-30,141.4782919442919,143.38909834548167,141.21371414962817,142.9285430908203,70440600
2021-08-02,143.41846631598443,143.99660494374785,142.33077442965924,142.59535217285156,62880000
2021-08-03,142.87955539064197,145.06473338535233,142.26221214218597,144.39840698242188,64786600
2021-08-04,144.310234278132,144.8197727734675,143.3401254948741,143.9966583251953,56368300
2021-08-05,144.0260371733782,144.86875375710454,143.2323186955207,144.10443115234375,46397700
2021-08-06,143.62355957636092,144.36939566640558,142.91697171230874,143.41746520996094,54126800
2021-08-09,143.47632901312474,143.9670141431112,142.80900442411368,143.36837768554688,48908700
2021-08-10,143.71189030419347,144.9582349617114,142.59312859632232,142.88754272460938,69023100
2021-08-11,143.32914770557306,143.98666406649497,142.81883091257257,143.14268493652344,48493500
2021-08-12,143.46654431198874,146.27326431640063,143.12305867466128,146.11624145507812,72282600
2021-08-13,146.1947437215137,146.65598898865775,145.50778746444493,146.32232666015625,59375000
2021-08-16,145.77275011469712,148.37339061458732,143.7413212084629,148.3046875,103296000
2021-08-17,147.4312770374107,148.85426118078644,146.31251533457103,147.39202880859375,92229700
2021-08-18,147.00929375834372,147.91215275914686,143.4272826956147,143.6333770751953,86326000
2021-08-19,142.3281541725026,145.24282558662867,141.80802903559353,143.967041015625,86960300
2021-08-20,144.69323256382265,145.73348263655066,144.0455246026639,145.42926025390625,60549600
2021-08-23,145.54706225084624,147.39204365611192,145.13488842138761,146.92098999023438,60131800
2021-08-24,146.66581042238676,148.04954634761012,146.37139629315473,146.8326416015625,48606400
2021-08-25,147.01909921664708,147.51960771111226,145.04655007679514,145.5961151123047,58991300
2021-08-26,145.58633512151286,146.3419797050803,144.76197243335207,144.79141235351562,48597200
2021-08-27,144.73250473188153,145.97884935283636,144.0946199514099,145.83164978027344,55802400
2021-08-30,146.2241695758551,150.6305274592708,145.84143577124814,150.2674102783203,90956700
2021-08-31,149.8160040465339,149.9533952991406,148.47151645903594,149.00146484375,86453100
2021-09-01,149.9828690186599,152.09280979667415,149.50199203888408,149.6688232421875,80313700
2021-09-02,151.0035004018994,151.83767146232015,149.56088431711837,150.78759765625,71115500
2021-09-03,150.89548198507103,151.74928427243492,150.23796572437928,151.42543029785156,57808700
2021-09-07,152.08297672118582,154.33030841689003,151.5137800748948,153.77093505859375,82278300
2021-09-08,154.0555098943376,154.1143897180931,151.11139891038036,152.22035217285156,74420200
2021-09-09,152.59329705325342,153.20174194196827,151.0819781706379,151.1997528076172,57305700
2021-09-10,152.11242604398817,152.58347968661215,145.92978895826295,146.19476318359375,140893200
2021-09-13,147.82384373270557,148.5991198416723,145.97886239429423,146.7639617919922,102404300
2021-09-14,147.54904724190396,148.25563513558592,144.17313063309547,145.36058044433594,109296300
2021-09-15,145.7923710886154,146.6559817546306,143.6431677103874,146.2536163330078,83281300
2021-09-16,145.67462626455162,146.19475138463315,144.4773531646783,146.01809692382812,68034100
2021-09-17,146.04755063760766,146.04755063760766,143.04454462427765,143.33895874023438,129868800
2021-09-20,141.12106347538898,142.141682080616,138.63819761482773,140.27708435058594,123478900
2021-09-21,141.24863503100102,141.90616637912737,140.1200650564419,140.75794982910156,75834000
2021-09-22,141.7589460412651,143.7020551685205,141.02291826849162,143.13287353515625,76404300
2021-09-23,143.9179500495402,144.3399470698202,142.92677142673216,144.0946044921875,64838200
2021-09-24,142.94641630674622,144.7226943379148,142.8482732767658,144.1829376220703,53477900
2021-09-27,142.75996249414771,143.24083941199348,141.14070721951342,142.6618194580078,74150700
2021-09-28,140.58129850560428,142.05335398733837,139.0503632005245,139.26626586914062,108972300
2021-09-29,139.81583449417113,141.75894358779652,139.3840291456937,140.16912841796875,74602000
2021-09-30,140.98367044588636,141.6902583077313,138.64800418175875,138.86390686035156,89056700
2021-10-01,139.25643446026405,140.2574363223273,136.5184180127203,139.99246215820312,94639600
2021-10-04,139.11905228846942,139.56068091563057,135.69407942788672,136.54786682128906,98322000
2021-10-05,136.89137056313777,139.59013932235956,136.76378761176298,138.48118591308594,80861100
2021-10-06,136.87171805888073,139.50178329662984,135.79220473023892,139.35458374023438,83221100
2021-10-07,140.39487915917087,141.53327267759198,140.06121674069388,140.62059020996094,61732700
2021-10-08,141.34679220421845,141.49399178970734,139.90417636832538,140.2378387451172,58773200
2021-10-11,139.61960258572105,142.11227737682535,139.1681655108061,140.1495361328125,64452200
2021-10-12,140.56166108335393,140.58129268183015,138.41245777313225,138.8737030029297,73035900
2021-10-13,138.60875085656076,138.76575872878743,136.60674699681144,138.28489685058594,78762700
2021-10-14,139.46254720881987,141.19957699805144,138.87371898295444,141.08180236816406,69907100
2021-10-15,141.09166480721848,142.2006034768328,140.83649885042652,142.1417236328125,67940300
2021-10-18,140.77760009146203,144.10444560236448,140.49300922542568,143.81985473632812,85589200
2021-10-19,144.27123427402455,146.39099759633692,143.81981234722122,145.98863220214844,76378900
2021-10-20,145.92972897033852,146.96017055679246,145.36053252282565,146.4792938232422,58418800
2021-10-21,146.03773505673811,146.85227433157712,145.1152444328355,146.69525146484375,61421000
2021-10-22,146.90133805459163,147.38219996847627,145.87089613630118,145.9199676513672,58883400
2021-10-25,145.91018940156252,146.58733758472573,144.86993884897555,145.87094116210938,50720600
2021-10-26,146.54803157896646,148.02989537029094,146.2339858890175,146.53822326660156,60893400
2021-10-27,146.57750469378993,146.94060700233715,145.72371711443793,146.07701110839844,56094900
2021-10-28,147.0289080209485,150.31648959684864,146.93076499947935,149.72767639160156,100077900
2021-10-29,144.47732511810955,147.14665331690537,143.68241763510807,147.00926208496094,124953200
2021-11-01,146.214406960223,146.91117168083264,145.04657358324243,146.18496704101562,74588300
2021-11-02,145.89054000814804,148.7463317156188,145.8807167195942,147.22520446777344,69122000
2021-11-03,147.5883026678542,149.13886978936398,147.02892929321277,148.66781616210938,54511500
2021-11-04,148.75613470689277,149.5902906052328,147.8336440873552,148.14768981933594,60394600
2021-11-05,149.27791606706361,149.58258253436696,147.47938515102905,148.67840576171875,65463900
2021-11-08,148.80614872335738,148.96340074214248,147.5776454448072,147.8528289794922,55020900
2021-11-09,147.61696617879937,148.8258093306056,147.47937439726354,148.2164764404297,56787900
2021-11-10,147.4400666143663,147.54817551221967,145.30738653523977,145.3761749267578,65187100
2021-11-11,146.3983234198743,146.86022697622457,145.14032193837838,145.32705688476562,41000000
2021-11-12,145.8774137755265,147.81353650941713,144.94375410603553,147.4105987548828,63804000
2021-11-15,147.78402707270035,149.26806864568343,146.86019019858912,147.42039489746094,59222800
2021-11-16,147.3614298460006,148.8847769331927,146.77174226503004,148.4031982421875,59256200
2021-11-17,148.40318850921466,152.3343988008495,148.39336588218137,150.85037231445312,88807000
2021-11-18,151.06658220398245,155.9412743134846,150.4179289405513,155.155029296875,137827700
2021-11-19,154.93886418579316,158.25092000668332,153.8381297863703,157.78900146484375,117305600
2021-11-22,158.89953867509402,162.85040986078795,158.23124001490817,158.2509002685547,117467900
2021-11-23,158.34916461294523,159.01747824025801,156.32459347097884,158.63418579101562,96041900
2021-11-24,157.9855374355737,159.35163261820963,156.89462581516804,159.1550750732422,69463600
2021-11-26,156.82582616349364,157.69068229853394,153.67102305648032,154.11328125,76959800
2021-11-29,156.6292653970327,158.417973553797,156.05923801728514,157.48431396484375,88748200
2021-11-30,157.23861066878493,162.673508444908,157.1698072809554,162.45729064941406,174048100
2021-12-01,164.59981924468755,167.37133051574247,161.70055379902215,161.93643188476562,152052500
2021-12-02,156.01012719413941,161.3762222672704,155.08629013119497,160.94378662109375,136739200
2021-12-03,161.19928007401356,162.1231168797412,156.97322606716216,159.0567626953125,118023100
2021-12-06,161.4646737543423,164.99294738585093,161.4548511245319,162.4769744873047,107497000
2021-12-07,166.17226851871695,168.62927506471814,165.44498918240458,168.23614501953125,120405400
2021-12-08,169.16982694435688,172.93396293794615,167.76441134011625,172.069091796875,116998900
2021-12-09,171.9020161028415,173.71036939014843,170.9290360750293,171.5580291748047,108923700
2021-12-10,172.1968934218969,176.54088020608674,171.68583174246828,176.3639678955078,115402700
2021-12-13,178.00521097357498,178.99785124666644,172.5113477652422,172.71774291992188,153237000
2021-12-14,172.23617743924208,174.68336162152622,169.24846375567876,171.33200073242188,139380400
2021-12-15,172.0985915209184,176.41309502787303,169.34674079975917,176.21653747558594,131063300
2021-12-16,176.1968873784398,178.02490121320892,167.81358057072268,169.297607421875,150185800
2021-12-17,167.00768607297093,170.48681666349563,166.7718229796349,168.19688415527344,195432700
2021-12-20,165.38602841932968,167.64647750919124,164.58013804602012,166.83074951171875,107499100
2021-12-21,168.60962950115896,170.22142533588615,166.21158850394502,170.01504516601562,91185900
2021-12-22,170.06418314156005,172.83569412545992,169.18948928424598,172.61947631835938,92135300
2021-12-23,172.82587612087696,173.80867890803833,172.2558487047577,173.24847412109375,68356600
2021-12-27,174.0445345083678,177.3172694486978,174.02488925086175,177.22882080078125,74919600
2021-12-28,177.06169813414473,178.21157523447957,175.45972529527302,176.20664978027344,79144300
2021-12-29,176.2460076232202,177.5236541153346,175.07647002650884,176.29515075683594,62348900
2021-12-30,176.38361599919477,177.4647050549678,175.02734336493052,175.1354522705078,59773000
2021-12-31,175.02734303358918,176.1477376000055,174.21161492875567,174.51629638671875,64062300
2022-01-03,174.77180525837534,179.73496187327837,174.653873733677,178.87991333007812,104487900
2022-01-04,179.4892694890775,179.79393593953884,176.0396222685355,176.60964965820312,99310400
2022-01-05,176.52118146370043,177.0715485386063,171.63665117934394,171.91183471679688,94537600
2022-01-06,169.73002738877994,172.285320469028,168.68825890104756,169.0420684814453,96904000
2022-01-07,169.91675609783337,171.14525945761193,168.08874249862777,169.20913696289062,86709100
2022-01-10,166.1722734494287,169.53345670452697,165.27791944101605,169.22879028320312,106765600
2022-01-11,169.35656184948618,172.1673630652104,167.88235785704865,172.069091796875,76138300
2022-01-12,173.09120251884048,174.13297095610363,171.8135710369917,172.5113525390625,74805200
2022-01-13,172.7570481888216,173.5825988136433,168.83566022635117,169.22879028320312,84505800
2022-01-14,168.39341420548664,170.79145523828697,168.14771352583708,170.0936737060547,80440800
2022-01-18,168.56049766865218,169.57278332194957,166.49662084966823,166.87991333007812,90956700
2022-01-19,167.07646257144611,168.13789130970082,163.0862859235723,163.3712921142578,94815000
2022-01-20,164.10840171802175,166.7619661877595,161.3565509731018,161.68087768554688,91420500
2022-01-21,161.59241715203612,163.46957389675498,159.50888023954428,159.6169891357422,122848900
2022-01-24,157.26808565686596,159.50887451917274,152.0395683138979,158.84056091308594,162294600
2022-01-25,156.24598134135783,159.9609746399648,154.3196962957588,157.0322265625,115798400
2022-01-26,160.6882317654177,161.56292551584528,155.1059199641222,156.94375610351562,108275300
2022-01-27,159.65630602886313,161.02240127110773,155.55802030212934,156.4818572998047,121954600
2022-01-28,162.86024363325143,167.42044760669708,160.00028414870977,167.40078735351562,179935700
2022-01-31,167.23370276509192,171.9904639988434,166.59487204384064,171.7742462158203,115541600
2022-02-01,171.01747491741384,171.83320287445497,169.34671349776292,171.60716247558594,86213900
2022-02-02,171.74478859061858,172.85536054887322,170.3492104199486,172.8160400390625,84914300
2022-02-03,171.47940471663034,173.20914700397037,169.1599898283705,169.92657470703125,89418100
2022-02-04,168.94251932550307,171.32394513354754,167.9584645344212,169.64120483398438,82465400
2022-02-07,170.1037143263292,171.1763304609041,168.22416604358875,168.9228515625,77251200
2022-02-08,168.9917215679186,172.55401004838063,168.69650213361186,172.04229736328125,74829200
2022-02-09,173.24286408752374,173.83328800439335,172.1111919697569,173.4691925048828,71285000
2022-02-10,171.3633447090137,172.68197486385228,168.8146457495521,169.37554931640625,90865900
2022-02-11,169.58219989720624,170.32024114696839,165.36059553989367,165.95103454589844,98670700
2022-02-14,164.70126232865465,166.8760302449342,163.90418026929203,166.18719482421875,86185500
2022-02-15,168.24383354883068,170.19225765383757,167.53531296237668,170.03480529785156,62527400
2022-02-16,169.1098249151892,170.57605697053586,167.33852325607717,169.7986602783203,61177400
2022-02-17,168.3029068340204,169.1688799431976,165.7837287151261,166.18719482421875,69589300
2022-02-18,167.11220776829634,167.82071347120757,163.54008373100112,164.63238525390625,82772700
2022-02-22,162.3493702057695,164.03211066057264,159.56449308823295,161.6999053955078,91162800
2022-02-23,162.90043598288878,163.50071005203375,157.20276491304196,157.51766967773438,90009200
2022-02-24,150.14709468760051,160.25334246210673,149.5763410580208,160.1450958251953,141147500
2022-02-25,161.2275154496376,162.4871042410033,158.30487184368425,162.22142028808594,91974200
2022-02-28,160.46000126066653,162.78237159417588,159.8400418236256,162.48715209960938,95056600
2022-03-01,162.07383007117033,163.94354328714707,159.3873645469528,160.59774780273438,83474400
2022-03-02,161.7687775639212,164.69142169446647,160.35173616541616,163.9041748046875,79724800
2022-03-03,165.78371011148872,166.21669661748916,162.91027195360368,163.5794219970703,76678400
2022-03-04,161.86716622434736,162.91026182459296,159.51527604524227,160.56820678710938,83737200
2022-03-07,160.75519357831982,162.38872815867046,156.5040696124171,156.7599334716797,96418800
2022-03-08,156.28758103481016,160.28284087725882,153.31573151528343,154.92958068847656,131148300
2022-03-09,158.90518367729157,160.80441747377364,156.8681978086355,160.35174560546875,91454900
2022-03-10,157.6456062977945,157.83257914825734,153.49289304131352,155.99240112304688,105342000
2022-03-11,156.39586082025883,156.7402860916004,152.03650418598505,152.26283264160156,96970100
2022-03-14,149.035105347276,151.66253001815127,147.70664029732,148.2183380126953,108732100
2022-03-15,148.49385829575584,153.089407270085,147.98216062819657,152.61705017089844,92964300
2022-03-16,154.54582575293017,157.44878471807237,151.99712715402308,157.04531860351562,102300200
2022-03-17,156.08092377543556,158.43281401642653,155.11655432923627,158.05886840820312,75615400
2022-03-18,157.9506391261387,161.85733809568418,157.21259798603037,161.3653106689453,123511700
2022-03-21,160.90278834594352,163.69751527513725,160.410760966115,162.74298095703125,95811400
2022-03-22,162.87090921607214,166.71856719819857,162.28048532842047,166.12814331054688,81532000
2022-03-23,165.31139897375533,169.8872485547504,164.9768088738895,167.49600219726562,98062700
2022-03-24,168.33240391380366,171.363294359729,167.49596638171184,171.29441833496094,90131400
2022-03-25,171.10747947713025,172.48515040066314,169.99549257889427,171.93408203125,80546200
2022-03-28,169.42471770580778,172.92795048627315,169.25743018713217,172.80003356933594,90371900
2022-03-29,173.8726518827145,176.15565130084448,173.52822668291532,176.10646057128906,100589400
2022-03-30,175.70297101646278,176.74606660387158,173.88246380150596,174.93540954589844,92633200
2022-03-31,175.00432947989117,175.19130232369773,171.61917803441048,171.82583618164062,103049300
2022-04-01,171.2550749570232,172.09152763755276,169.19840379678678,171.53060913085938,78751300
2022-04-04,171.78645453057726,175.6439475646401,171.6585226009615,175.59474182128906,76468400
2022-04-05,174.66972709725982,175.4569739407951,171.638836509714,172.2686309814453,73401800
2022-04-06,169.61169680197753,170.86145068243167,167.4172586616336,169.09014892578125,89058800
2022-04-07,168.43081790840108,170.5957353976524,167.14170856316215,169.3951873779297,77594700
2022-04-08,169.04092358061774,169.04092358061774,166.50206052636017,167.37786865234375,76575500
2022-04-11,166.01991058277108,166.33480034612657,162.8610877127669,163.1071014404297,72246700
2022-04-12,165.34090892509556,167.1614014854587,163.98290835466773,164.9866485595703,79265200
2022-04-13,164.72092298955894,168.31271679879137,164.1108138532633,167.68292236328125,70618900
2022-04-14,167.89944882901148,168.53909354843174,162.40842046943686,162.65443420410156,75329400
2022-04-18,161.30627040967605,163.9435452353402,160.9618602189061,162.4379425048828,69023900
2022-04-19,162.3887336211493,165.14409017149563,161.2964321500132,164.73077392578125,67723800
2022-04-20,166.06907917381437,166.1871759578773,163.45150487225482,164.5634765625,67929800
2022-04-21,166.21667415919455,168.79489253140767,163.26451021587303,163.76637268066406,87227800
2022-04-22,163.8057851903542,165.1932911869879,158.92486628163977,159.21023559570312,84882400
2022-04-25,158.55089100434944,160.56820617483112,155.93331687209525,160.2828369140625,96046400
2022-04-26,159.66290065876512,159.7514619922399,154.22107849702726,154.2998046875,95623200
2022-04-27,153.42397608702464,157.24209821717469,152.9024282829644,154.07345581054688,88063200
2022-04-28,156.71071626419635,161.89668891256514,156.39581154213602,161.0307159423828,130216800
2022-04-29,159.25943807460507,163.54991794930683,154.7426297819827,155.13624572753906,131747600
2022-05-02,154.21123096519486,155.70698341755673,150.8260801242461,155.44129943847656,123055300
2022-05-03,155.6282627909498,158.14745572719883,153.8274556953841,156.9370574951172,88966500
2022-05-04,157.12404795896134,163.82545959087432,156.72058183628712,163.372802734375,108256500
2022-05-05,161.23737293708814,161.46370131983915,152.479276862281,154.270263671875,130525300
2022-05-06,153.74795219056614,157.12822726592017,151.94448418251287,154.99954223632812,116124600
2022-05-09,152.68362217522588,153.5705818622736,149.29351226682695,149.85523986816406,131577900
2022-05-10,153.26507972972064,154.46739183893223,150.71262137734965,152.26971435546875,115366700
2022-05-11,151.27439146074417,153.19611525029237,143.69588696787534,144.37588500976562,142689800
2022-05-12,140.6999427258126,144.08020299470905,136.78750364436277,140.49298095703125,182602000
2022-05-13,142.49353909158592,145.95265608735048,141.03500230205145,144.9770050048828,113990900
2022-05-16,143.43961316503615,145.38105052063565,142.08946713795373,143.42974853515625,86643800
2022-05-17,146.7016158103138,147.59842494021692,144.55321674293847,147.07611083984375,78336300
2022-05-18,144.72076550868903,145.22336538861344,137.87152447980347,138.7781982421875,109742900
2022-05-19,137.85185149313176,139.6060416476657,134.6194101946053,135.35853576660156,136095600
2022-05-20,137.07328272324338,138.65993938193793,130.68724267872005,135.59503173828125,137426100
2022-05-23,135.792118107207,141.18280747509044,135.6541486277064,141.0349884033203,117726300
2022-05-24,138.76834717267448,139.91153156082976,135.3388090457555,138.3248748779297,104132700
2022-05-25,136.42285136269513,139.73413423560646,136.33415991086508,138.48255920410156,92482700
2022-05-26,135.397918861849,142.24714462113738,135.15154372635268,141.6952667236328,90601500
2022-05-27,143.28194375102797,147.50973506608682,143.15382385017716,147.47032165527344,90978500
2022-05-31,146.9085606983146,148.47550281972386,144.71088384685805,146.681884765625,103718400
2022-06-01,147.72655096677192,149.53988370849348,145.53873817938137,146.55381774902344,74286600
2022-06-02,145.68659562637686,149.0767210300662,144.73065857809644,149.01759338378906,72348100
2022-06-03,144.770075780819,145.82456895882646,142.36546622324047,143.27212524414062,88570300
2022-06-06,144.89818276511863,146.41586243222446,142.79906122963087,144.02108764648438,71598400
2022-06-07,142.25703403584302,146.83960633947197,142.0106588574211,146.55381774902344,67808200
2022-06-08,146.42568759453718,147.69697680968412,145.32193168448424,145.81468200683594,53950200
2022-06-09,144.9474487547002,145.80482957531117,140.46341743862806,140.5718231201172,69473000
2022-06-10,138.24604500265073,138.7190811555441,135.07273136179253,135.1417236328125,91437900
2022-06-13,130.94347052169286,133.23968891028474,129.53421176750797,129.96783447265625,122207100
2022-06-14,131.1997285355144,131.9487037426672,129.5736431654767,130.8350830078125,84784300
2022-06-15,132.3428841585756,135.34866434133303,130.24377786500034,133.4663543701172,91533000
2022-06-16,130.16492507881696,130.47042786825955,127.16899474112004,128.17420959472656,108123900
2022-06-17,128.18409453109854,131.15044648524733,127.92785470255139,129.65248107910156,134520300
2022-06-21,131.48550486996535,135.07272690596213,131.3869638200352,133.8999786376953,81000500
2022-06-22,132.8356344352228,135.76257275465719,131.96840403366457,133.3875274658203,73409200
2022-06-23,134.83620952437622,136.58053489148253,133.66346131552876,136.2651824951172,72433800
2022-06-24,137.87154246227976,139.85240850117333,137.7434375963034,139.6060333251953,89116800
2022-06-27,140.63094744074303,141.4095014178601,138.9260354334884,139.6060333251953,70207900
2022-06-28,140.06922057977073,141.34050987783795,135.32896457557,135.4472198486328,67083400
2022-06-29,135.4669475914292,138.63039676191534,134.68839353261495,137.21127319335938,66242400
2022-06-30,135.25995448479154,136.36371032139607,131.83041667995218,134.73764038085938,98964500
2022-07-01,134.06750724522163,137.02400931509246,133.69302720857007,136.9156036376953,71051600
2022-07-05,135.77243576693132,139.5567548491927,134.94460374967946,139.50747680664062,73353800
2022-07-06,139.3005347290775,142.0303609345011,139.0344453204545,140.84776306152344,74064300
2022-07-07,141.21238269809453,144.42512446788226,141.20253310502923,144.22802734375,66253700
2022-07-08,143.1538148575739,145.4106197017086,142.89759010951482,144.9080047607422,64547800
2022-07-11,143.5579044056013,144.51384141572962,141.69530843445892,142.76950073242188,63141600
2022-07-12,143.6465763614465,146.29757564571045,142.946879286725,143.74513244628906,77588800
2022-07-13,140.91675656689353,144.3265807145126,140.0593606954875,143.38050842285156,71185600
2022-07-14,141.9909585625348,146.7903426970183,141.1729910854223,146.3173065185547,78140700
2022-07-15,147.60831579328757,148.67265851350987,146.0512226491225,147.99266052246094,76259900
2022-07-18,148.55440850615395,149.37237604349056,144.57297651809492,144.9376220703125,81420900
2022-07-19,145.77526390456921,149.0372688640094,144.77991359630315,148.81060791015625,82982400
2022-07-20,148.9288549414216,151.49116267268522,148.18972944635095,150.82101440429688,64823400
2022-07-21,152.25982224960214,153.31431496799257,149.73694345846363,153.09750366210938,65086600
2022-07-22,153.13697379217183,154.01406893177526,151.18568635393427,151.85581970214844,66675400
2022-07-25,151.77694330248553,152.79200772624299,150.07203146028309,150.73231506347656,53623900
2022-07-26,150.05230490595423,150.87027214829726,148.613482556807,149.40188598632812,55138700
2022-07-27,150.36768298523742,155.04881082380393,149.9537745387539,154.51663208007812,78620700
2022-07-28,154.70389699283152,155.3543310693815,152.17116799178928,155.06854248046875,81378700
2022-07-29,158.90211167106582,161.2574573481273,157.18733532671283,160.1536865234375,101786900
